user_id,target_role,skill_name,user_score,required_score,gap_percentage,importance_weight,months_to_master,learning_intensity
ed8c9dcb-50c5-4312-95c0-12acee392f6b,Farm Manager,Soil Health,7,83,76,5,12.7,HIGH
ed8c9dcb-50c5-4312-95c0-12acee392f6b,Farm Manager,Crop Science,69,78,9,1,1.0,LOW
ed8c9dcb-50c5-4312-95c0-12acee392f6b,Farm Manager,Irrigation Systems,77,62,-15,5,0.0,ACHIEVED
ed8c9dcb-50c5-4312-95c0-12acee392f6b,Farm Manager,Pest Control,80,86,6,3,1.0,LOW
ed8c9dcb-50c5-4312-95c0-12acee392f6b,Farm Manager,Data Analysis,24,82,58,1,1.9,LOW
ed8c9dcb-50c5-4312-95c0-12acee392f6b,Farm Manager,Precision Agriculture,38,89,51,5,8.5,HIGH
ed8c9dcb-50c5-4312-95c0-12acee392f6b,Farm Manager,IoT Sensors,72,75,3,5,1.0,LOW
ed8c9dcb-50c5-4312-95c0-12acee392f6b,Farm Manager,Farm Management,58,81,23,4,3.1,MEDIUM
ed8c9dcb-50c5-4312-95c0-12acee392f6b,Farm Manager,Python,74,62,-12,3,0.0,ACHIEVED
ed8c9dcb-50c5-4312-95c0-12acee392f6b,Farm Manager,Machine Learning,55,60,5,3,1.0,LOW
ed8c9dcb-50c5-4312-95c0-12acee392f6b,Farm Manager,SQL,83,71,-12,2,0.0,ACHIEVED
ed8c9dcb-50c5-4312-95c0-12acee392f6b,Farm Manager,React,12,63,51,3,5.1,MEDIUM
ed8c9dcb-50c5-4312-95c0-12acee392f6b,Farm Manager,FastAPI,29,66,37,1,1.2,LOW
ca4a5a33-c9e9-4e99-9e04-984160d1e888,ML Engineer,Soil Health,42,82,40,4,5.3,MEDIUM
ca4a5a33-c9e9-4e99-9e04-984160d1e888,ML Engineer,Crop Science,19,86,67,4,8.9,HIGH
ca4a5a33-c9e9-4e99-9e04-984160d1e888,ML Engineer,Irrigation Systems,80,65,-15,4,0.0,ACHIEVED
ca4a5a33-c9e9-4e99-9e04-984160d1e888,ML Engineer,Pest Control,21,70,49,5,8.2,HIGH
ca4a5a33-c9e9-4e99-9e04-984160d1e888,ML Engineer,Data Analysis,77,88,11,4,1.5,LOW
ca4a5a33-c9e9-4e99-9e04-984160d1e888,ML Engineer,Precision Agriculture,55,76,21,2,1.4,LOW
ca4a5a33-c9e9-4e99-9e04-984160d1e888,ML Engineer,IoT Sensors,48,75,27,3,2.7,LOW
ca4a5a33-c9e9-4e99-9e04-984160d1e888,ML Engineer,Farm Management,15,90,75,3,7.5,HIGH
ca4a5a33-c9e9-4e99-9e04-984160d1e888,ML Engineer,Python,41,72,31,5,5.2,MEDIUM
ca4a5a33-c9e9-4e99-9e04-984160d1e888,ML Engineer,Machine Learning,7,89,82,2,5.5,MEDIUM
ca4a5a33-c9e9-4e99-9e04-984160d1e888,ML Engineer,SQL,8,90,82,4,10.9,HIGH
ca4a5a33-c9e9-4e99-9e04-984160d1e888,ML Engineer,React,84,85,1,3,1.0,LOW
ca4a5a33-c9e9-4e99-9e04-984160d1e888,ML Engineer,FastAPI,25,90,65,5,10.8,HIGH
18fc9586-5ae1-4ae4-913d-b886653e2459,Farm Manager,Soil Health,100,73,-27,3,0.0,ACHIEVED
18fc9586-5ae1-4ae4-913d-b886653e2459,Farm Manager,Crop Science,3,78,75,4,10.0,HIGH
18fc9586-5ae1-4ae4-913d-b886653e2459,Farm Manager,Irrigation Systems,13,63,50,1,1.7,LOW
18fc9586-5ae1-4ae4-913d-b886653e2459,Farm Manager,Pest Control,98,60,-38,4,0.0,ACHIEVED
18fc9586-5ae1-4ae4-913d-b886653e2459,Farm Manager,Data Analysis,79,65,-14,2,0.0,ACHIEVED
18fc9586-5ae1-4ae4-913d-b886653e2459,Farm Manager,Precision Agriculture,16,86,70,3,7.0,HIGH
18fc9586-5ae1-4ae4-913d-b886653e2459,Farm Manager,IoT Sensors,67,78,11,3,1.1,LOW
18fc9586-5ae1-4ae4-913d-b886653e2459,Farm Manager,Farm Management,70,90,20,3,2.0,LOW
18fc9586-5ae1-4ae4-913d-b886653e2459,Farm Manager,Python,60,60,0,1,0.0,ACHIEVED
18fc9586-5ae1-4ae4-913d-b886653e2459,Farm Manager,Machine Learning,70,69,-1,2,0.0,ACHIEVED
18fc9586-5ae1-4ae4-913d-b886653e2459,Farm Manager,SQL,13,66,53,3,5.3,MEDIUM
18fc9586-5ae1-4ae4-913d-b886653e2459,Farm Manager,React,18,62,44,1,1.5,LOW
18fc9586-5ae1-4ae4-913d-b886653e2459,Farm Manager,FastAPI,59,72,13,3,1.3,LOW
addb0de3-23f5-4391-8238-31f934bac819,Software Engineer,Soil Health,93,88,-5,3,0.0,ACHIEVED
addb0de3-23f5-4391-8238-31f934bac819,Software Engineer,Crop Science,82,71,-11,1,0.0,ACHIEVED
addb0de3-23f5-4391-8238-31f934bac819,Software Engineer,Irrigation Systems,47,79,32,2,2.1,LOW
addb0de3-23f5-4391-8238-31f934bac819,Software Engineer,Pest Control,74,71,-3,5,0.0,ACHIEVED
addb0de3-23f5-4391-8238-31f934bac819,Software Engineer,Data Analysis,12,74,62,3,6.2,HIGH
addb0de3-23f5-4391-8238-31f934bac819,Software Engineer,Precision Agriculture,32,80,48,3,4.8,MEDIUM
addb0de3-23f5-4391-8238-31f934bac819,Software Engineer,IoT Sensors,66,85,19,2,1.3,LOW
addb0de3-23f5-4391-8238-31f934bac819,Software Engineer,Farm Management,93,66,-27,5,0.0,ACHIEVED
addb0de3-23f5-4391-8238-31f934bac819,Software Engineer,Python,11,86,75,2,5.0,MEDIUM
addb0de3-23f5-4391-8238-31f934bac819,Software Engineer,Machine Learning,73,65,-8,2,0.0,ACHIEVED
addb0de3-23f5-4391-8238-31f934bac819,Software Engineer,SQL,56,77,21,4,2.8,LOW
addb0de3-23f5-4391-8238-31f934bac819,Software Engineer,React,9,75,66,5,11.0,HIGH
addb0de3-23f5-4391-8238-31f934bac819,Software Engineer,FastAPI,100,82,-18,5,0.0,ACHIEVED
ccd31a2d-1440-4e0c-9715-d0d0023954d5,Software Engineer,Soil Health,63,70,7,3,1.0,LOW
ccd31a2d-1440-4e0c-9715-d0d0023954d5,Software Engineer,Crop Science,100,64,-36,1,0.0,ACHIEVED
ccd31a2d-1440-4e0c-9715-d0d0023954d5,Software Engineer,Irrigation Systems,11,85,74,1,2.5,LOW
ccd31a2d-1440-4e0c-9715-d0d0023954d5,Software Engineer,Pest Control,76,89,13,1,1.0,LOW
ccd31a2d-1440-4e0c-9715-d0d0023954d5,Software Engineer,Data Analysis,56,68,12,3,1.2,LOW
ccd31a2d-1440-4e0c-9715-d0d0023954d5,Software Engineer,Precision Agriculture,66,60,-6,2,0.0,ACHIEVED
ccd31a2d-1440-4e0c-9715-d0d0023954d5,Software Engineer,IoT Sensors,77,80,3,2,1.0,LOW
ccd31a2d-1440-4e0c-9715-d0d0023954d5,Software Engineer,Farm Management,19,71,52,4,6.9,HIGH
ccd31a2d-1440-4e0c-9715-d0d0023954d5,Software Engineer,Python,25,65,40,2,2.7,LOW
ccd31a2d-1440-4e0c-9715-d0d0023954d5,Software Engineer,Machine Learning,89,76,-13,3,0.0,ACHIEVED
ccd31a2d-1440-4e0c-9715-d0d0023954d5,Software Engineer,SQL,32,63,31,4,4.1,MEDIUM
ccd31a2d-1440-4e0c-9715-d0d0023954d5,Software Engineer,React,98,84,-14,4,0.0,ACHIEVED
ccd31a2d-1440-4e0c-9715-d0d0023954d5,Software Engineer,FastAPI,45,78,33,4,4.4,MEDIUM
5f4226de-5696-4aba-85e0-64ca19cc1116,Data Scientist,Soil Health,40,69,29,2,1.9,LOW
5f4226de-5696-4aba-85e0-64ca19cc1116,Data Scientist,Crop Science,42,72,30,3,3.0,LOW
5f4226de-5696-4aba-85e0-64ca19cc1116,Data Scientist,Irrigation Systems,2,88,86,2,5.7,MEDIUM
5f4226de-5696-4aba-85e0-64ca19cc1116,Data Scientist,Pest Control,29,88,59,4,7.9,HIGH
5f4226de-5696-4aba-85e0-64ca19cc1116,Data Scientist,Data Analysis,88,89,1,1,1.0,LOW
5f4226de-5696-4aba-85e0-64ca19cc1116,Data Scientist,Precision Agriculture,44,72,28,5,4.7,MEDIUM
5f4226de-5696-4aba-85e0-64ca19cc1116,Data Scientist,IoT Sensors,51,71,20,2,1.3,LOW
5f4226de-5696-4aba-85e0-64ca19cc1116,Data Scientist,Farm Management,0,65,65,5,10.8,HIGH
5f4226de-5696-4aba-85e0-64ca19cc1116,Data Scientist,Python,55,86,31,3,3.1,MEDIUM
5f4226de-5696-4aba-85e0-64ca19cc1116,Data Scientist,Machine Learning,28,85,57,4,7.6,HIGH
5f4226de-5696-4aba-85e0-64ca19cc1116,Data Scientist,SQL,37,65,28,5,4.7,MEDIUM
5f4226de-5696-4aba-85e0-64ca19cc1116,Data Scientist,React,44,76,32,5,5.3,MEDIUM
5f4226de-5696-4aba-85e0-64ca19cc1116,Data Scientist,FastAPI,50,80,30,2,2.0,LOW
d3ad4611-4964-45fc-89e6-bfae32b933ab,Data Scientist,Soil Health,68,67,-1,3,0.0,ACHIEVED
d3ad4611-4964-45fc-89e6-bfae32b933ab,Data Scientist,Crop Science,57,74,17,5,2.8,LOW
d3ad4611-4964-45fc-89e6-bfae32b933ab,Data Scientist,Irrigation Systems,0,66,66,3,6.6,HIGH
d3ad4611-4964-45fc-89e6-bfae32b933ab,Data Scientist,Pest Control,85,61,-24,1,0.0,ACHIEVED
d3ad4611-4964-45fc-89e6-bfae32b933ab,Data Scientist,Data Analysis,32,81,49,4,6.5,HIGH
d3ad4611-4964-45fc-89e6-bfae32b933ab,Data Scientist,Precision Agriculture,50,65,15,2,1.0,LOW
d3ad4611-4964-45fc-89e6-bfae32b933ab,Data Scientist,IoT Sensors,39,70,31,4,4.1,MEDIUM
d3ad4611-4964-45fc-89e6-bfae32b933ab,Data Scientist,Farm Management,14,87,73,3,7.3,HIGH
d3ad4611-4964-45fc-89e6-bfae32b933ab,Data Scientist,Python,42,61,19,2,1.3,LOW
d3ad4611-4964-45fc-89e6-bfae32b933ab,Data Scientist,Machine Learning,43,72,29,1,1.0,LOW
d3ad4611-4964-45fc-89e6-bfae32b933ab,Data Scientist,SQL,52,90,38,1,1.3,LOW
d3ad4611-4964-45fc-89e6-bfae32b933ab,Data Scientist,React,43,84,41,3,4.1,MEDIUM
d3ad4611-4964-45fc-89e6-bfae32b933ab,Data Scientist,FastAPI,53,80,27,1,1.0,LOW
57d5e1ca-2c77-4fb7-8631-92066d30e222,ML Engineer,Soil Health,56,77,21,3,2.1,LOW
57d5e1ca-2c77-4fb7-8631-92066d30e222,ML Engineer,Crop Science,34,82,48,2,3.2,MEDIUM
57d5e1ca-2c77-4fb7-8631-92066d30e222,ML Engineer,Irrigation Systems,58,60,2,3,1.0,LOW
57d5e1ca-2c77-4fb7-8631-92066d30e222,ML Engineer,Pest Control,3,84,81,2,5.4,MEDIUM
57d5e1ca-2c77-4fb7-8631-92066d30e222,ML Engineer,Data Analysis,90,74,-16,4,0.0,ACHIEVED
57d5e1ca-2c77-4fb7-8631-92066d30e222,ML Engineer,Precision Agriculture,17,67,50,5,8.3,HIGH
57d5e1ca-2c77-4fb7-8631-92066d30e222,ML Engineer,IoT Sensors,88,63,-25,4,0.0,ACHIEVED
57d5e1ca-2c77-4fb7-8631-92066d30e222,ML Engineer,Farm Management,92,71,-21,2,0.0,ACHIEVED
57d5e1ca-2c77-4fb7-8631-92066d30e222,ML Engineer,Python,30,65,35,2,2.3,LOW
57d5e1ca-2c77-4fb7-8631-92066d30e222,ML Engineer,Machine Learning,39,87,48,2,3.2,MEDIUM
57d5e1ca-2c77-4fb7-8631-92066d30e222,ML Engineer,SQL,93,84,-9,2,0.0,ACHIEVED
57d5e1ca-2c77-4fb7-8631-92066d30e222,ML Engineer,React,6,79,73,2,4.9,MEDIUM
57d5e1ca-2c77-4fb7-8631-92066d30e222,ML Engineer,FastAPI,96,65,-31,1,0.0,ACHIEVED
5d1aaa6b-fcf7-411b-bf56-8d96a07e7965,Software Engineer,Soil Health,85,65,-20,5,0.0,ACHIEVED
5d1aaa6b-fcf7-411b-bf56-8d96a07e7965,Software Engineer,Crop Science,96,70,-26,5,0.0,ACHIEVED
5d1aaa6b-fcf7-411b-bf56-8d96a07e7965,Software Engineer,Irrigation Systems,6,66,60,5,10.0,HIGH
5d1aaa6b-fcf7-411b-bf56-8d96a07e7965,Software Engineer,Pest Control,44,75,31,4,4.1,MEDIUM
5d1aaa6b-fcf7-411b-bf56-8d96a07e7965,Software Engineer,Data Analysis,62,69,7,2,1.0,LOW
5d1aaa6b-fcf7-411b-bf56-8d96a07e7965,Software Engineer,Precision Agriculture,70,67,-3,3,0.0,ACHIEVED
5d1aaa6b-fcf7-411b-bf56-8d96a07e7965,Software Engineer,IoT Sensors,76,64,-12,2,0.0,ACHIEVED
5d1aaa6b-fcf7-411b-bf56-8d96a07e7965,Software Engineer,Farm Management,92,79,-13,1,0.0,ACHIEVED
5d1aaa6b-fcf7-411b-bf56-8d96a07e7965,Software Engineer,Python,73,60,-13,1,0.0,ACHIEVED
5d1aaa6b-fcf7-411b-bf56-8d96a07e7965,Software Engineer,Machine Learning,98,81,-17,3,0.0,ACHIEVED
5d1aaa6b-fcf7-411b-bf56-8d96a07e7965,Software Engineer,SQL,64,85,21,1,1.0,LOW
5d1aaa6b-fcf7-411b-bf56-8d96a07e7965,Software Engineer,React,97,85,-12,5,0.0,ACHIEVED
5d1aaa6b-fcf7-411b-bf56-8d96a07e7965,Software Engineer,FastAPI,87,81,-6,2,0.0,ACHIEVED
5c3b0ffa-f05f-43b6-a047-fe07e4e1547b,Agronomist,Soil Health,82,83,1,1,1.0,LOW
5c3b0ffa-f05f-43b6-a047-fe07e4e1547b,Agronomist,Crop Science,49,72,23,4,3.1,MEDIUM
5c3b0ffa-f05f-43b6-a047-fe07e4e1547b,Agronomist,Irrigation Systems,63,77,14,5,2.3,LOW
5c3b0ffa-f05f-43b6-a047-fe07e4e1547b,Agronomist,Pest Control,93,86,-7,3,0.0,ACHIEVED
5c3b0ffa-f05f-43b6-a047-fe07e4e1547b,Agronomist,Data Analysis,63,70,7,5,1.2,LOW
5c3b0ffa-f05f-43b6-a047-fe07e4e1547b,Agronomist,Precision Agriculture,56,71,15,3,1.5,LOW
5c3b0ffa-f05f-43b6-a047-fe07e4e1547b,Agronomist,IoT Sensors,70,71,1,5,1.0,LOW
5c3b0ffa-f05f-43b6-a047-fe07e4e1547b,Agronomist,Farm Management,50,77,27,4,3.6,MEDIUM
5c3b0ffa-f05f-43b6-a047-fe07e4e1547b,Agronomist,Python,5,68,63,5,10.5,HIGH
5c3b0ffa-f05f-43b6-a047-fe07e4e1547b,Agronomist,Machine Learning,42,75,33,4,4.4,MEDIUM
5c3b0ffa-f05f-43b6-a047-fe07e4e1547b,Agronomist,SQL,91,75,-16,1,0.0,ACHIEVED
5c3b0ffa-f05f-43b6-a047-fe07e4e1547b,Agronomist,React,95,71,-24,2,0.0,ACHIEVED
5c3b0ffa-f05f-43b6-a047-fe07e4e1547b,Agronomist,FastAPI,11,83,72,4,9.6,HIGH
1eee1f06-0134-4e19-b399-725e0171e9bd,ML Engineer,Soil Health,19,60,41,3,4.1,MEDIUM
1eee1f06-0134-4e19-b399-725e0171e9bd,ML Engineer,Crop Science,84,90,6,5,1.0,LOW
1eee1f06-0134-4e19-b399-725e0171e9bd,ML Engineer,Irrigation Systems,62,69,7,4,1.0,LOW
1eee1f06-0134-4e19-b399-725e0171e9bd,ML Engineer,Pest Control,63,68,5,1,1.0,LOW
1eee1f06-0134-4e19-b399-725e0171e9bd,ML Engineer,Data Analysis,48,62,14,4,1.9,LOW
1eee1f06-0134-4e19-b399-725e0171e9bd,ML Engineer,Precision Agriculture,45,80,35,2,2.3,LOW
1eee1f06-0134-4e19-b399-725e0171e9bd,ML Engineer,IoT Sensors,64,87,23,3,2.3,LOW
1eee1f06-0134-4e19-b399-725e0171e9bd,ML Engineer,Farm Management,37,60,23,5,3.8,MEDIUM
1eee1f06-0134-4e19-b399-725e0171e9bd,ML Engineer,Python,25,84,59,3,5.9,MEDIUM
1eee1f06-0134-4e19-b399-725e0171e9bd,ML Engineer,Machine Learning,70,70,0,5,0.0,ACHIEVED
1eee1f06-0134-4e19-b399-725e0171e9bd,ML Engineer,SQL,38,89,51,1,1.7,LOW
1eee1f06-0134-4e19-b399-725e0171e9bd,ML Engineer,React,0,82,82,3,8.2,HIGH
1eee1f06-0134-4e19-b399-725e0171e9bd,ML Engineer,FastAPI,25,61,36,2,2.4,LOW
367bbc59-3be7-4b61-97b3-47054646b0f6,Agronomist,Soil Health,51,74,23,1,1.0,LOW
367bbc59-3be7-4b61-97b3-47054646b0f6,Agronomist,Crop Science,49,71,22,4,2.9,LOW
367bbc59-3be7-4b61-97b3-47054646b0f6,Agronomist,Irrigation Systems,41,64,23,3,2.3,LOW
367bbc59-3be7-4b61-97b3-47054646b0f6,Agronomist,Pest Control,51,61,10,4,1.3,LOW
367bbc59-3be7-4b61-97b3-47054646b0f6,Agronomist,Data Analysis,88,77,-11,3,0.0,ACHIEVED
367bbc59-3be7-4b61-97b3-47054646b0f6,Agronomist,Precision Agriculture,12,69,57,3,5.7,MEDIUM
367bbc59-3be7-4b61-97b3-47054646b0f6,Agronomist,IoT Sensors,0,74,74,4,9.9,HIGH
367bbc59-3be7-4b61-97b3-47054646b0f6,Agronomist,Farm Management,63,62,-1,4,0.0,ACHIEVED
367bbc59-3be7-4b61-97b3-47054646b0f6,Agronomist,Python,83,78,-5,5,0.0,ACHIEVED
367bbc59-3be7-4b61-97b3-47054646b0f6,Agronomist,Machine Learning,59,65,6,4,1.0,LOW
367bbc59-3be7-4b61-97b3-47054646b0f6,Agronomist,SQL,75,81,6,1,1.0,LOW
367bbc59-3be7-4b61-97b3-47054646b0f6,Agronomist,React,88,82,-6,3,0.0,ACHIEVED
367bbc59-3be7-4b61-97b3-47054646b0f6,Agronomist,FastAPI,59,88,29,2,1.9,LOW
ff8c3db6-cfe8-4a96-a58d-4eb6b73d81dd,Software Engineer,Soil Health,56,68,12,1,1.0,LOW
ff8c3db6-cfe8-4a96-a58d-4eb6b73d81dd,Software Engineer,Crop Science,2,68,66,3,6.6,HIGH
ff8c3db6-cfe8-4a96-a58d-4eb6b73d81dd,Software Engineer,Irrigation Systems,25,90,65,1,2.2,LOW
ff8c3db6-cfe8-4a96-a58d-4eb6b73d81dd,Software Engineer,Pest Control,98,79,-19,1,0.0,ACHIEVED
ff8c3db6-cfe8-4a96-a58d-4eb6b73d81dd,Software Engineer,Data Analysis,80,60,-20,3,0.0,ACHIEVED
ff8c3db6-cfe8-4a96-a58d-4eb6b73d81dd,Software Engineer,Precision Agriculture,18,70,52,4,6.9,HIGH
ff8c3db6-cfe8-4a96-a58d-4eb6b73d81dd,Software Engineer,IoT Sensors,4,72,68,5,11.3,HIGH
ff8c3db6-cfe8-4a96-a58d-4eb6b73d81dd,Software Engineer,Farm Management,41,81,40,5,6.7,HIGH
ff8c3db6-cfe8-4a96-a58d-4eb6b73d81dd,Software Engineer,Python,40,89,49,2,3.3,MEDIUM
ff8c3db6-cfe8-4a96-a58d-4eb6b73d81dd,Software Engineer,Machine Learning,42,68,26,5,4.3,MEDIUM
ff8c3db6-cfe8-4a96-a58d-4eb6b73d81dd,Software Engineer,SQL,35,79,44,4,5.9,MEDIUM
ff8c3db6-cfe8-4a96-a58d-4eb6b73d81dd,Software Engineer,React,88,62,-26,4,0.0,ACHIEVED
ff8c3db6-cfe8-4a96-a58d-4eb6b73d81dd,Software Engineer,FastAPI,73,67,-6,2,0.0,ACHIEVED
485e68fe-4f9a-4ea4-88c9-35f128497c08,ML Engineer,Soil Health,57,89,32,4,4.3,MEDIUM
485e68fe-4f9a-4ea4-88c9-35f128497c08,ML Engineer,Crop Science,61,90,29,2,1.9,LOW
485e68fe-4f9a-4ea4-88c9-35f128497c08,ML Engineer,Irrigation Systems,68,69,1,2,1.0,LOW
485e68fe-4f9a-4ea4-88c9-35f128497c08,ML Engineer,Pest Control,45,85,40,4,5.3,MEDIUM
485e68fe-4f9a-4ea4-88c9-35f128497c08,ML Engineer,Data Analysis,3,82,79,2,5.3,MEDIUM
485e68fe-4f9a-4ea4-88c9-35f128497c08,ML Engineer,Precision Agriculture,45,69,24,5,4.0,MEDIUM
485e68fe-4f9a-4ea4-88c9-35f128497c08,ML Engineer,IoT Sensors,28,74,46,1,1.5,LOW
485e68fe-4f9a-4ea4-88c9-35f128497c08,ML Engineer,Farm Management,8,75,67,5,11.2,HIGH
485e68fe-4f9a-4ea4-88c9-35f128497c08,ML Engineer,Python,54,73,19,1,1.0,LOW
485e68fe-4f9a-4ea4-88c9-35f128497c08,ML Engineer,Machine Learning,99,86,-13,5,0.0,ACHIEVED
485e68fe-4f9a-4ea4-88c9-35f128497c08,ML Engineer,SQL,51,64,13,3,1.3,LOW
485e68fe-4f9a-4ea4-88c9-35f128497c08,ML Engineer,React,73,65,-8,4,0.0,ACHIEVED
485e68fe-4f9a-4ea4-88c9-35f128497c08,ML Engineer,FastAPI,69,64,-5,3,0.0,ACHIEVED
09ba345d-6bbf-4bd4-928d-e8a7fb8d7030,Farm Manager,Soil Health,1,86,85,1,2.8,LOW
09ba345d-6bbf-4bd4-928d-e8a7fb8d7030,Farm Manager,Crop Science,32,68,36,5,6.0,MEDIUM
09ba345d-6bbf-4bd4-928d-e8a7fb8d7030,Farm Manager,Irrigation Systems,83,77,-6,3,0.0,ACHIEVED
09ba345d-6bbf-4bd4-928d-e8a7fb8d7030,Farm Manager,Pest Control,87,90,3,4,1.0,LOW
09ba345d-6bbf-4bd4-928d-e8a7fb8d7030,Farm Manager,Data Analysis,97,76,-21,3,0.0,ACHIEVED
09ba345d-6bbf-4bd4-928d-e8a7fb8d7030,Farm Manager,Precision Agriculture,26,86,60,2,4.0,MEDIUM
09ba345d-6bbf-4bd4-928d-e8a7fb8d7030,Farm Manager,IoT Sensors,6,71,65,5,10.8,HIGH
09ba345d-6bbf-4bd4-928d-e8a7fb8d7030,Farm Manager,Farm Management,41,86,45,4,6.0,MEDIUM
09ba345d-6bbf-4bd4-928d-e8a7fb8d7030,Farm Manager,Python,49,77,28,2,1.9,LOW
09ba345d-6bbf-4bd4-928d-e8a7fb8d7030,Farm Manager,Machine Learning,39,68,29,5,4.8,MEDIUM
09ba345d-6bbf-4bd4-928d-e8a7fb8d7030,Farm Manager,SQL,23,67,44,5,7.3,HIGH
09ba345d-6bbf-4bd4-928d-e8a7fb8d7030,Farm Manager,React,63,83,20,1,1.0,LOW
09ba345d-6bbf-4bd4-928d-e8a7fb8d7030,Farm Manager,FastAPI,65,80,15,4,2.0,LOW
8cf243e7-fb27-4043-964e-d70a9a3aadf1,Data Scientist,Soil Health,8,64,56,3,5.6,MEDIUM
8cf243e7-fb27-4043-964e-d70a9a3aadf1,Data Scientist,Crop Science,80,69,-11,3,0.0,ACHIEVED
8cf243e7-fb27-4043-964e-d70a9a3aadf1,Data Scientist,Irrigation Systems,29,78,49,3,4.9,MEDIUM
8cf243e7-fb27-4043-964e-d70a9a3aadf1,Data Scientist,Pest Control,25,89,64,5,10.7,HIGH
8cf243e7-fb27-4043-964e-d70a9a3aadf1,Data Scientist,Data Analysis,13,88,75,3,7.5,HIGH
8cf243e7-fb27-4043-964e-d70a9a3aadf1,Data Scientist,Precision Agriculture,30,83,53,1,1.8,LOW
8cf243e7-fb27-4043-964e-d70a9a3aadf1,Data Scientist,IoT Sensors,90,83,-7,4,0.0,ACHIEVED
8cf243e7-fb27-4043-964e-d70a9a3aadf1,Data Scientist,Farm Management,80,90,10,2,1.0,LOW
8cf243e7-fb27-4043-964e-d70a9a3aadf1,Data Scientist,Python,32,81,49,1,1.6,LOW
8cf243e7-fb27-4043-964e-d70a9a3aadf1,Data Scientist,Machine Learning,38,73,35,3,3.5,MEDIUM
8cf243e7-fb27-4043-964e-d70a9a3aadf1,Data Scientist,SQL,37,74,37,3,3.7,MEDIUM
8cf243e7-fb27-4043-964e-d70a9a3aadf1,Data Scientist,React,64,74,10,2,1.0,LOW
8cf243e7-fb27-4043-964e-d70a9a3aadf1,Data Scientist,FastAPI,9,72,63,2,4.2,MEDIUM
6b64a329-2d1d-4503-a1a5-553d1591892b,Farm Manager,Soil Health,76,90,14,4,1.9,LOW
6b64a329-2d1d-4503-a1a5-553d1591892b,Farm Manager,Crop Science,9,73,64,1,2.1,LOW
6b64a329-2d1d-4503-a1a5-553d1591892b,Farm Manager,Irrigation Systems,51,61,10,1,1.0,LOW
6b64a329-2d1d-4503-a1a5-553d1591892b,Farm Manager,Pest Control,43,63,20,4,2.7,LOW
6b64a329-2d1d-4503-a1a5-553d1591892b,Farm Manager,Data Analysis,51,84,33,5,5.5,MEDIUM
6b64a329-2d1d-4503-a1a5-553d1591892b,Farm Manager,Precision Agriculture,16,67,51,3,5.1,MEDIUM
6b64a329-2d1d-4503-a1a5-553d1591892b,Farm Manager,IoT Sensors,11,80,69,4,9.2,HIGH
6b64a329-2d1d-4503-a1a5-553d1591892b,Farm Manager,Farm Management,46,73,27,2,1.8,LOW
6b64a329-2d1d-4503-a1a5-553d1591892b,Farm Manager,Python,9,71,62,1,2.1,LOW
6b64a329-2d1d-4503-a1a5-553d1591892b,Farm Manager,Machine Learning,39,70,31,2,2.1,LOW
6b64a329-2d1d-4503-a1a5-553d1591892b,Farm Manager,SQL,34,67,33,2,2.2,LOW
6b64a329-2d1d-4503-a1a5-553d1591892b,Farm Manager,React,67,74,7,3,1.0,LOW
6b64a329-2d1d-4503-a1a5-553d1591892b,Farm Manager,FastAPI,39,81,42,2,2.8,LOW
0ec63b6b-9b39-434e-803c-faa7ddd69bce,Agronomist,Soil Health,11,60,49,1,1.6,LOW
0ec63b6b-9b39-434e-803c-faa7ddd69bce,Agronomist,Crop Science,59,60,1,4,1.0,LOW
0ec63b6b-9b39-434e-803c-faa7ddd69bce,Agronomist,Irrigation Systems,26,73,47,1,1.6,LOW
0ec63b6b-9b39-434e-803c-faa7ddd69bce,Agronomist,Pest Control,24,73,49,3,4.9,MEDIUM
0ec63b6b-9b39-434e-803c-faa7ddd69bce,Agronomist,Data Analysis,32,79,47,3,4.7,MEDIUM
0ec63b6b-9b39-434e-803c-faa7ddd69bce,Agronomist,Precision Agriculture,99,89,-10,5,0.0,ACHIEVED
0ec63b6b-9b39-434e-803c-faa7ddd69bce,Agronomist,IoT Sensors,40,64,24,2,1.6,LOW
0ec63b6b-9b39-434e-803c-faa7ddd69bce,Agronomist,Farm Management,17,73,56,3,5.6,MEDIUM
0ec63b6b-9b39-434e-803c-faa7ddd69bce,Agronomist,Python,51,76,25,3,2.5,LOW
0ec63b6b-9b39-434e-803c-faa7ddd69bce,Agronomist,Machine Learning,84,73,-11,3,0.0,ACHIEVED
0ec63b6b-9b39-434e-803c-faa7ddd69bce,Agronomist,SQL,77,77,0,5,0.0,ACHIEVED
0ec63b6b-9b39-434e-803c-faa7ddd69bce,Agronomist,React,23,79,56,2,3.7,MEDIUM
0ec63b6b-9b39-434e-803c-faa7ddd69bce,Agronomist,FastAPI,93,64,-29,4,0.0,ACHIEVED
715748ac-91ae-4bd0-b222-3e0ed664d714,Software Engineer,Soil Health,72,86,14,4,1.9,LOW
715748ac-91ae-4bd0-b222-3e0ed664d714,Software Engineer,Crop Science,52,63,11,5,1.8,LOW
715748ac-91ae-4bd0-b222-3e0ed664d714,Software Engineer,Irrigation Systems,13,78,65,2,4.3,MEDIUM
715748ac-91ae-4bd0-b222-3e0ed664d714,Software Engineer,Pest Control,9,79,70,3,7.0,HIGH
